id,size,loc,door_yn,roof_yn,window_cnt
house_13_female_04759.jpg,small,center,y,y,1 or 2
house_13_female_04919.jpg,middle,left,y,y,1 or 2
house_13_female_05024.jpg,big,center,y,y,1 or 2
house_13_female_05070.jpg,middle,center,y,y,1 or 2
house_13_female_05111.jpg,middle,center,y,y,1 or 2
house_13_female_05112.jpg,middle,center,y,y,1 or 2
house_13_female_05113.jpg,middle,center,y,y,1 or 2
house_13_female_05215.jpg,middle,center,y,y,1 or 2
house_13_female_05219.jpg,middle,center,y,y,more than 3
house_13_female_05285.jpg,small,center,y,y,1 or 2
house_13_female_05307.jpg,middle,center,y,y,1 or 2
house_13_female_05325.jpg,middle,center,y,y,1 or 2
house_13_female_05342.jpg,small,center,y,y,1 or 2
house_13_female_05358.jpg,small,center,y,y,1 or 2
house_13_female_05451.jpg,middle,center,y,y,1 or 2
house_13_female_05467.jpg,middle,center,y,y,1 or 2
house_13_female_05508.jpg,small,right,y,y,1 or 2
house_13_female_05509.jpg,middle,center,y,y,1 or 2
house_13_female_05593.jpg,middle,center,y,y,1 or 2
house_13_female_05618.jpg,small,center,y,y,1 or 2
house_13_female_05701.jpg,middle,center,y,y,1 or 2
house_13_female_05707.jpg,small,left,y,y,1 or 2
house_13_female_05843.jpg,middle,left,y,y,1 or 2
house_13_female_05874.jpg,middle,center,y,y,1 or 2
house_13_female_05928.jpg,middle,center,y,y,1 or 2
house_13_female_05936.jpg,small,center,y,y,1 or 2
house_13_female_06015.jpg,middle,center,y,y,1 or 2
house_13_female_06094.jpg,small,center,y,y,1 or 2
house_13_female_06104.jpg,small,center,y,y,1 or 2
house_13_female_06196.jpg,middle,center,y,y,1 or 2
house_13_female_06213.jpg,small,center,y,y,1 or 2
house_13_female_06244.jpg,big,center,y,y,more than 3
house_13_female_06266.jpg,small,right,y,y,more than 3
house_13_female_06487.jpg,small,center,y,y,1 or 2
house_13_female_06491.jpg,middle,center,y,y,1 or 2
house_13_female_06571.jpg,middle,left,y,y,1 or 2
house_13_female_06690.jpg,small,right,y,y,1 or 2
house_13_female_06696.jpg,small,center,y,y,1 or 2
house_13_female_06783.jpg,middle,center,y,y,1 or 2
house_13_female_06807.jpg,middle,center,y,y,1 or 2
house_13_female_06809.jpg,middle,center,y,y,1 or 2
house_13_female_06810.jpg,small,left,y,y,1 or 2
house_13_female_06876.jpg,middle,center,y,y,1 or 2
house_13_female_06895.jpg,middle,left,y,y,1 or 2
house_13_female_06944.jpg,middle,center,y,y,more than 3
house_13_female_06950.jpg,middle,right,y,y,1 or 2
house_13_female_06954.jpg,small,left,y,y,1 or 2
house_13_female_06961.jpg,middle,left,y,y,1 or 2
house_13_female_06987.jpg,middle,right,y,y,1 or 2
house_13_female_07052.jpg,big,center,y,y,1 or 2
house_13_female_07064.jpg,middle,center,y,y,1 or 2
house_13_female_07091.jpg,middle,center,y,y,1 or 2
house_13_female_07094.jpg,middle,center,y,y,1 or 2
house_13_female_07109.jpg,middle,left,y,y,1 or 2
house_13_female_07111.jpg,middle,center,y,y,1 or 2
house_13_female_07256.jpg,middle,center,y,y,1 or 2
house_13_female_07261.jpg,middle,center,y,y,1 or 2
house_13_female_07266.jpg,middle,center,y,y,1 or 2
house_13_female_07282.jpg,middle,center,y,y,1 or 2
house_13_female_07312.jpg,middle,center,y,y,1 or 2
house_13_female_07327.jpg,middle,center,y,y,1 or 2
house_13_female_07394.jpg,small,center,y,y,1 or 2
house_13_female_07467.jpg,middle,center,y,y,1 or 2
house_13_female_07482.jpg,small,center,y,y,1 or 2
house_13_female_07531.jpg,middle,left,y,y,1 or 2
house_13_female_07600.jpg,small,left,y,y,1 or 2
house_13_female_07627.jpg,middle,right,y,y,more than 3
house_13_female_07659.jpg,middle,center,y,y,1 or 2
house_13_female_07779.jpg,small,left,y,y,more than 3
house_13_female_07809.jpg,middle,center,y,y,1 or 2
house_13_female_07849.jpg,small,center,y,y,1 or 2
house_13_female_07856.jpg,middle,center,y,y,1 or 2
house_13_female_07861.jpg,small,center,y,y,1 or 2
house_13_female_07934.jpg,middle,center,y,y,1 or 2
house_13_female_07953.jpg,N/A,N/A,n,n,1 or 2
house_13_female_07988.jpg,middle,center,y,y,more than 3
house_13_female_07999.jpg,middle,center,y,y,1 or 2
house_13_female_08000.jpg,small,right,y,y,1 or 2
house_13_female_08001.jpg,middle,center,y,y,1 or 2
house_13_female_08120.jpg,small,left,y,y,1 or 2
house_13_female_08177.jpg,middle,center,y,y,1 or 2
house_13_female_08206.jpg,middle,center,y,y,1 or 2
house_13_female_08322.jpg,small,left,y,y,1 or 2
house_13_female_08623.jpg,middle,center,y,y,more than 3
house_13_female_08671.jpg,middle,center,y,y,1 or 2
house_13_female_08677.jpg,middle,center,y,y,1 or 2
house_13_female_08909.jpg,middle,center,y,y,1 or 2
house_13_female_09041.jpg,middle,center,y,y,1 or 2
house_13_female_09087.jpg,middle,left,y,y,1 or 2
house_13_female_09223.jpg,middle,center,n,y,absence
house_13_female_09257.jpg,middle,left,y,y,1 or 2
house_13_female_09267.jpg,small,center,y,y,1 or 2
house_13_female_09285.jpg,small,center,y,y,1 or 2
house_13_female_09296.jpg,middle,center,y,y,1 or 2
house_13_female_09360.jpg,middle,center,y,y,1 or 2
house_13_female_09364.jpg,middle,center,y,y,1 or 2
house_13_female_09432.jpg,small,center,y,y,1 or 2
house_13_female_09448.jpg,middle,center,y,y,1 or 2
house_13_female_09471.jpg,middle,center,y,y,1 or 2
house_13_female_09541.jpg,small,left,y,y,1 or 2
house_13_female_09556.jpg,middle,center,y,y,1 or 2
house_13_female_09701.jpg,middle,center,y,y,1 or 2
house_13_female_09819.jpg,middle,left,y,y,more than 3
house_13_female_10006.jpg,middle,center,y,y,1 or 2
house_13_female_10045.jpg,middle,center,y,y,1 or 2
house_13_female_10115.jpg,small,center,y,y,1 or 2
house_13_female_10206.jpg,middle,left,y,y,1 or 2
house_13_female_10351.jpg,middle,center,y,y,more than 3
house_13_female_10356.jpg,middle,left,y,y,1 or 2
house_13_female_10411.jpg,middle,left,y,y,1 or 2
house_13_female_10446.jpg,small,left,y,y,1 or 2
house_13_female_10451.jpg,small,center,y,y,more than 3
house_13_female_10456.jpg,small,left,y,y,1 or 2
house_13_female_10569.jpg,small,center,y,y,1 or 2
house_13_female_10622.jpg,small,left,y,y,1 or 2
house_13_female_10668.jpg,middle,center,y,y,1 or 2
house_13_female_10694.jpg,middle,center,y,y,1 or 2
house_13_female_10762.jpg,middle,left,y,y,1 or 2
house_13_female_10781.jpg,middle,center,y,y,1 or 2
house_13_female_10805.jpg,middle,center,y,y,1 or 2
house_13_female_10936.jpg,middle,center,y,y,1 or 2
house_13_female_11014.jpg,middle,center,y,y,more than 3
house_13_female_11073.jpg,small,left,y,y,1 or 2
house_13_female_11078.jpg,small,center,y,y,more than 3
house_13_female_11101.jpg,small,center,y,y,1 or 2
house_13_female_11110.jpg,small,center,y,y,1 or 2
house_13_female_11131.jpg,middle,left,y,y,1 or 2
house_13_female_11183.jpg,small,center,y,y,absence
house_13_female_11201.jpg,small,center,y,y,1 or 2
house_13_female_11207.jpg,middle,center,y,y,1 or 2
house_13_female_11240.jpg,small,center,y,y,1 or 2
house_13_female_11422.jpg,middle,right,y,y,1 or 2
house_13_female_11425.jpg,middle,right,y,y,1 or 2
house_13_female_11492.jpg,small,left,y,y,1 or 2
house_13_female_11506.jpg,small,center,y,y,1 or 2
house_13_female_11573.jpg,middle,left,y,y,1 or 2
house_13_female_11587.jpg,small,center,y,y,1 or 2
house_13_female_11619.jpg,middle,center,y,y,1 or 2
house_13_female_11787.jpg,small,right,y,y,1 or 2
house_13_female_11861.jpg,small,left,y,y,1 or 2
house_13_female_11876.jpg,small,center,y,y,1 or 2
house_13_female_11943.jpg,middle,center,y,y,1 or 2
house_13_female_12070.jpg,middle,center,y,y,1 or 2
house_13_female_12234.jpg,middle,center,y,y,1 or 2
house_13_female_12538.jpg,small,center,y,y,1 or 2
house_13_female_12557.jpg,middle,center,y,y,1 or 2
house_13_female_12619.jpg,middle,center,y,y,1 or 2
house_13_female_12670.jpg,middle,center,y,y,1 or 2
house_13_female_12768.jpg,middle,center,y,y,1 or 2
house_13_female_12769.jpg,big,center,y,y,1 or 2
house_13_female_12825.jpg,big,center,y,y,more than 3
house_13_female_12838.jpg,small,center,y,y,1 or 2
house_13_female_12880.jpg,middle,center,y,y,1 or 2
house_13_female_12944.jpg,small,left,y,y,1 or 2
house_13_female_12953.jpg,middle,center,y,y,more than 3
house_13_female_13209.jpg,small,right,y,y,1 or 2
house_13_female_13217.jpg,middle,center,y,y,1 or 2
house_13_female_13225.jpg,middle,right,y,y,more than 3
house_13_female_13253.jpg,small,left,y,y,1 or 2
house_13_female_13344.jpg,big,center,y,y,more than 3
house_13_female_13401.jpg,middle,right,y,y,1 or 2
house_13_female_13429.jpg,small,right,y,y,1 or 2
house_13_female_13491.jpg,middle,center,y,y,1 or 2
house_13_female_13524.jpg,middle,center,y,y,1 or 2
house_13_female_13540.jpg,middle,center,y,y,1 or 2
house_13_female_13668.jpg,small,center,y,y,1 or 2
house_13_female_13726.jpg,middle,center,y,y,1 or 2
house_13_female_13728.jpg,middle,center,y,y,1 or 2
house_13_female_13860.jpg,small,left,y,y,1 or 2
house_13_female_13896.jpg,middle,center,y,y,more than 3
house_13_female_13897.jpg,middle,center,y,y,1 or 2
house_13_female_13923.jpg,middle,center,y,y,1 or 2
house_13_female_13954.jpg,small,left,y,y,1 or 2
house_13_female_13966.jpg,middle,left,y,y,1 or 2
house_13_female_13973.jpg,middle,center,y,y,1 or 2
house_13_female_13982.jpg,middle,center,y,y,1 or 2
house_13_male_00021.jpg,small,center,y,y,1 or 2
house_13_male_00035.jpg,small,center,y,y,1 or 2
house_13_male_00072.jpg,small,center,y,y,more than 3
house_13_male_00120.jpg,small,center,y,y,1 or 2
house_13_male_00194.jpg,small,center,y,y,more than 3
house_13_male_00428.jpg,middle,left,y,y,1 or 2
house_13_male_00479.jpg,middle,center,y,y,1 or 2
house_13_male_00487.jpg,middle,center,y,y,1 or 2
house_13_male_00592.jpg,middle,center,y,y,1 or 2
house_13_male_00594.jpg,middle,center,y,y,1 or 2
house_13_male_00612.jpg,small,left,y,y,more than 3
house_13_male_00696.jpg,middle,center,y,y,1 or 2
house_13_male_00752.jpg,middle,center,y,y,more than 3
house_13_male_00841.jpg,middle,center,y,y,1 or 2
house_13_male_00909.jpg,small,center,y,y,1 or 2
house_13_male_00913.jpg,big,center,y,y,1 or 2
house_13_male_01008.jpg,middle,center,y,y,1 or 2
house_13_male_01186.jpg,middle,center,y,y,1 or 2
house_13_male_01237.jpg,middle,center,y,y,1 or 2
house_13_male_01304.jpg,middle,center,y,y,1 or 2
house_13_male_01403.jpg,middle,center,y,y,more than 3
house_13_male_01484.jpg,small,center,y,y,1 or 2
house_13_male_01498.jpg,middle,center,y,y,1 or 2
house_13_male_01512.jpg,small,left,y,y,more than 3
house_13_male_01576.jpg,small,center,y,y,1 or 2
house_13_male_01604.jpg,middle,center,y,y,1 or 2
house_13_male_01649.jpg,middle,center,y,y,1 or 2
house_13_male_01689.jpg,middle,left,y,y,1 or 2
house_13_male_01699.jpg,small,center,y,y,1 or 2
house_13_male_01885.jpg,middle,left,y,y,more than 3
house_13_male_01889.jpg,small,center,y,y,1 or 2
house_13_male_01898.jpg,middle,center,y,y,1 or 2
house_13_male_01911.jpg,small,left,y,y,1 or 2
house_13_male_01945.jpg,small,center,y,y,more than 3
house_13_male_02048.jpg,small,center,y,y,1 or 2
house_13_male_02210.jpg,middle,center,y,y,1 or 2
house_13_male_02271.jpg,middle,center,y,y,1 or 2
house_13_male_02281.jpg,middle,left,y,y,more than 3
house_13_male_02307.jpg,middle,center,y,y,1 or 2
house_13_male_02534.jpg,middle,center,y,y,1 or 2
house_13_male_02599.jpg,middle,center,y,y,1 or 2
house_13_male_02645.jpg,middle,left,y,y,more than 3
house_13_male_02760.jpg,small,center,y,y,1 or 2
house_13_male_02782.jpg,small,left,y,y,1 or 2
house_13_male_02808.jpg,small,left,y,y,1 or 2
house_13_male_02809.jpg,small,center,y,y,1 or 2
house_13_male_02882.jpg,middle,center,y,y,1 or 2
house_13_male_03080.jpg,middle,center,y,y,1 or 2
house_13_male_03093.jpg,small,left,y,y,1 or 2
house_13_male_03123.jpg,small,center,y,y,1 or 2
house_13_male_03168.jpg,small,center,y,y,1 or 2
house_13_male_03245.jpg,small,center,y,y,1 or 2
house_13_male_03548.jpg,small,center,y,y,1 or 2
house_13_male_03571.jpg,small,center,y,y,1 or 2
house_13_male_03641.jpg,middle,center,y,y,more than 3
house_13_male_03647.jpg,small,left,y,y,1 or 2
house_13_male_03732.jpg,small,center,y,y,1 or 2
house_13_male_03740.jpg,middle,center,y,y,1 or 2
house_13_male_03754.jpg,small,center,y,y,1 or 2
house_13_male_03813.jpg,small,left,y,y,1 or 2
house_13_male_03865.jpg,small,left,y,y,1 or 2
house_13_male_03882.jpg,middle,center,y,y,1 or 2
house_13_male_03909.jpg,middle,center,y,y,1 or 2
house_13_male_03914.jpg,middle,center,y,y,1 or 2
house_13_male_04009.jpg,middle,left,y,y,1 or 2
house_13_male_04178.jpg,middle,left,y,y,1 or 2
house_13_male_04549.jpg,middle,center,y,y,1 or 2
house_13_male_04641.jpg,middle,right,y,y,1 or 2
house_13_male_04685.jpg,small,center,y,y,1 or 2
house_13_male_04784.jpg,middle,center,y,y,1 or 2
house_13_male_04813.jpg,middle,center,y,y,1 or 2
house_13_male_04853.jpg,small,center,y,y,1 or 2
house_13_male_04912.jpg,middle,left,y,y,1 or 2
house_13_male_04951.jpg,middle,center,y,y,more than 3
house_13_male_04965.jpg,small,center,y,y,1 or 2
house_13_male_05059.jpg,middle,center,y,y,1 or 2
house_13_male_05177.jpg,small,center,y,y,1 or 2
house_13_male_05183.jpg,small,center,y,y,1 or 2
house_13_male_05245.jpg,small,left,y,y,1 or 2
house_13_male_05255.jpg,small,left,y,y,1 or 2
house_13_male_05300.jpg,small,center,y,y,1 or 2
house_13_male_05337.jpg,middle,left,y,y,1 or 2
house_13_male_05365.jpg,middle,center,y,y,1 or 2
house_13_male_05372.jpg,middle,center,y,y,1 or 2
house_13_male_05436.jpg,small,center,y,y,absence
house_13_male_05458.jpg,small,center,y,y,1 or 2
house_13_male_05647.jpg,middle,center,y,y,more than 3
house_13_male_05721.jpg,small,center,y,y,1 or 2
house_13_male_05724.jpg,middle,center,y,y,more than 3
house_13_male_05785.jpg,middle,center,y,y,1 or 2
house_13_male_05814.jpg,small,left,y,y,1 or 2
house_13_male_05859.jpg,middle,center,y,y,1 or 2
house_13_male_05885.jpg,middle,center,y,y,1 or 2
house_13_male_05918.jpg,small,center,y,y,1 or 2
house_13_male_06223.jpg,middle,center,y,y,1 or 2
house_13_male_06245.jpg,small,center,y,y,1 or 2
house_13_male_06368.jpg,middle,center,y,y,1 or 2
house_13_male_06386.jpg,middle,left,y,y,1 or 2
house_13_male_06447.jpg,middle,right,y,y,1 or 2
house_13_male_06495.jpg,big,center,y,y,1 or 2
house_13_male_06527.jpg,small,left,y,y,1 or 2
house_13_male_06613.jpg,small,left,y,y,1 or 2
house_13_male_06621.jpg,middle,center,y,y,1 or 2
house_13_male_06631.jpg,middle,center,y,y,1 or 2
house_13_male_06743.jpg,middle,center,y,y,1 or 2
house_13_male_06880.jpg,middle,center,y,y,1 or 2
house_13_male_06911.jpg,middle,center,y,y,1 or 2
house_13_male_06931.jpg,middle,left,y,y,1 or 2
house_13_male_06934.jpg,small,center,y,y,1 or 2
house_13_male_07105.jpg,middle,center,y,y,1 or 2
house_13_male_07110.jpg,middle,center,y,y,more than 3
house_13_male_07153.jpg,small,center,y,y,1 or 2
house_13_male_07157.jpg,middle,left,y,y,1 or 2
house_13_male_07236.jpg,middle,right,y,y,1 or 2
house_13_male_07248.jpg,small,right,y,y,1 or 2
house_13_male_07267.jpg,middle,left,y,y,1 or 2
house_13_male_07299.jpg,small,left,y,y,1 or 2
house_13_male_07373.jpg,small,center,y,y,1 or 2
house_13_male_07387.jpg,small,center,y,y,1 or 2
house_13_male_07391.jpg,middle,center,y,y,1 or 2
house_13_male_07471.jpg,small,right,y,y,1 or 2
house_13_male_07633.jpg,middle,right,y,y,1 or 2
house_13_male_07675.jpg,middle,left,y,y,1 or 2
house_13_male_07746.jpg,small,center,y,y,1 or 2
house_13_male_07785.jpg,small,center,y,y,1 or 2
house_13_male_07810.jpg,small,left,y,y,1 or 2
house_13_male_07821.jpg,middle,center,y,y,1 or 2
house_13_male_07884.jpg,small,left,y,y,1 or 2
house_13_male_08147.jpg,middle,center,y,y,1 or 2
house_13_male_08175.jpg,middle,center,y,y,1 or 2
house_13_male_08187.jpg,small,left,y,y,1 or 2
house_13_male_08388.jpg,small,left,y,y,1 or 2
house_13_male_08430.jpg,small,right,y,y,1 or 2
house_13_male_08466.jpg,middle,center,y,y,1 or 2
house_13_male_08561.jpg,middle,center,y,y,1 or 2
house_13_male_08578.jpg,small,center,y,y,1 or 2
house_13_male_08647.jpg,middle,center,y,y,1 or 2
house_13_male_08679.jpg,middle,center,y,y,1 or 2
house_13_male_08733.jpg,middle,left,y,y,1 or 2
house_13_male_08744.jpg,middle,left,y,y,1 or 2
house_13_male_08792.jpg,small,center,y,y,1 or 2
house_13_male_08823.jpg,middle,center,y,y,1 or 2
house_13_male_08829.jpg,middle,left,y,y,1 or 2
house_13_male_08832.jpg,small,center,y,y,more than 3
house_13_male_08840.jpg,middle,center,y,y,more than 3
house_13_male_08850.jpg,small,left,y,y,1 or 2
house_13_male_08944.jpg,small,center,y,y,1 or 2
house_13_male_08974.jpg,small,left,y,y,1 or 2
house_13_male_09019.jpg,middle,left,y,y,1 or 2
house_13_male_09035.jpg,middle,right,n,y,more than 3
house_13_male_09050.jpg,middle,center,y,y,1 or 2
house_13_male_09117.jpg,small,center,y,y,1 or 2
house_13_male_09351.jpg,middle,center,y,y,1 or 2
house_13_male_09388.jpg,middle,left,y,y,1 or 2
house_13_male_09413.jpg,small,left,y,y,1 or 2
house_13_male_09435.jpg,small,center,y,y,1 or 2
house_13_male_09469.jpg,middle,center,y,y,1 or 2
house_13_male_09501.jpg,middle,center,y,y,1 or 2
house_13_male_09521.jpg,middle,center,y,y,1 or 2
house_13_male_09540.jpg,middle,center,y,y,1 or 2
house_13_male_09759.jpg,small,center,y,y,1 or 2
house_13_male_09793.jpg,middle,center,y,y,absence
house_13_male_09861.jpg,middle,center,y,y,1 or 2
house_13_male_09878.jpg,middle,center,y,y,1 or 2
house_13_male_10016.jpg,big,center,y,y,more than 3
house_13_male_10112.jpg,middle,center,y,y,1 or 2
house_13_male_10170.jpg,middle,right,y,y,1 or 2
house_13_male_10220.jpg,small,center,y,y,1 or 2
house_13_male_10239.jpg,small,left,y,y,1 or 2
house_13_male_10271.jpg,small,center,y,y,1 or 2
house_13_male_10390.jpg,middle,center,y,y,more than 3
house_13_male_10437.jpg,small,center,n,y,1 or 2
house_13_male_10450.jpg,middle,center,y,y,1 or 2
house_13_male_10632.jpg,middle,center,y,y,1 or 2
house_13_male_10674.jpg,small,center,y,y,1 or 2
house_13_male_10686.jpg,middle,center,y,y,1 or 2
house_13_male_10692.jpg,small,center,y,y,1 or 2
house_13_male_10760.jpg,middle,center,y,y,more than 3
house_13_male_10784.jpg,big,center,y,y,1 or 2
house_13_male_10890.jpg,middle,center,y,y,more than 3
house_13_male_10902.jpg,small,center,y,y,more than 3
house_13_male_10931.jpg,middle,center,y,y,1 or 2
house_13_male_11161.jpg,small,center,y,y,1 or 2
house_13_male_11179.jpg,small,right,y,y,1 or 2
house_13_male_11202.jpg,small,left,y,y,1 or 2
house_13_male_11220.jpg,small,left,y,y,1 or 2
house_13_male_11301.jpg,small,center,y,y,more than 3
house_13_male_11401.jpg,small,center,y,y,1 or 2
house_13_male_11469.jpg,middle,center,y,y,more than 3
house_13_male_11512.jpg,middle,center,y,y,1 or 2
house_13_male_11549.jpg,small,center,y,y,1 or 2
house_13_male_11558.jpg,middle,center,y,y,more than 3
house_13_male_11610.jpg,small,left,y,y,1 or 2
house_13_male_11613.jpg,middle,center,y,y,1 or 2
house_13_male_11626.jpg,middle,center,y,y,1 or 2
house_13_male_11632.jpg,small,center,y,y,1 or 2
house_13_male_11658.jpg,middle,center,y,y,more than 3
house_13_male_11665.jpg,middle,center,y,y,1 or 2
house_13_male_11722.jpg,middle,center,y,y,1 or 2
house_13_male_11829.jpg,middle,center,y,y,1 or 2
house_13_male_12067.jpg,middle,left,y,y,1 or 2
house_13_male_12141.jpg,middle,center,y,y,1 or 2
house_13_male_12415.jpg,small,left,y,y,1 or 2
house_13_male_12608.jpg,middle,center,y,y,1 or 2
house_13_male_12646.jpg,small,center,y,y,1 or 2
house_13_male_12666.jpg,middle,center,y,y,more than 3
house_13_male_12762.jpg,small,left,y,y,1 or 2
house_13_male_12806.jpg,small,center,y,y,1 or 2
house_13_male_12808.jpg,middle,left,y,y,more than 3
house_13_male_12812.jpg,middle,left,y,y,1 or 2
house_13_male_12895.jpg,middle,center,y,y,1 or 2
house_13_male_13031.jpg,middle,center,y,y,1 or 2
house_13_male_13068.jpg,small,left,y,y,1 or 2
house_13_male_13094.jpg,middle,center,y,y,1 or 2
house_13_male_13203.jpg,middle,center,y,y,1 or 2
house_13_male_13249.jpg,small,left,y,y,1 or 2
house_13_male_13252.jpg,small,center,y,y,1 or 2
house_13_male_13359.jpg,small,left,y,y,1 or 2
house_13_male_13479.jpg,small,left,y,y,1 or 2
house_13_male_13621.jpg,small,center,y,y,1 or 2
house_13_male_13694.jpg,small,left,y,y,1 or 2
house_13_male_13698.jpg,small,right,y,y,1 or 2
house_13_male_13804.jpg,small,center,y,y,1 or 2
house_13_male_13948.jpg,small,left,y,y,1 or 2
house_7_female_01739.jpg,small,left,y,y,1 or 2
house_7_female_04666.jpg,middle,center,y,y,1 or 2
house_7_female_05473.jpg,middle,center,y,y,1 or 2
house_7_female_06525.jpg,middle,center,y,y,1 or 2
house_7_female_08080.jpg,middle,center,y,y,1 or 2
house_7_female_08340.jpg,middle,center,y,y,1 or 2
house_7_female_08739.jpg,middle,center,y,n,1 or 2
house_7_female_10830.jpg,middle,center,y,y,1 or 2
house_7_female_11523.jpg,small,left,y,y,1 or 2
house_7_female_11849.jpg,middle,center,y,y,1 or 2
house_7_female_12275.jpg,middle,center,y,y,1 or 2
house_7_male_00060.jpg,small,center,y,y,1 or 2
house_7_male_01443.jpg,middle,center,y,y,1 or 2
house_7_male_01446.jpg,small,center,y,y,1 or 2
house_7_male_04409.jpg,middle,left,y,y,1 or 2
house_7_male_04487.jpg,middle,center,y,y,1 or 2
house_7_male_05514.jpg,middle,center,y,y,1 or 2
house_7_male_06024.jpg,middle,center,y,y,1 or 2
house_7_male_09739.jpg,small,center,y,y,1 or 2
house_7_male_09798.jpg,small,center,y,y,1 or 2
house_7_male_10732.jpg,small,center,y,y,1 or 2
house_7_male_11965.jpg,middle,center,y,y,1 or 2
house_7_male_12090.jpg,small,center,y,y,1 or 2
house_7_male_12123.jpg,small,center,y,y,1 or 2
house_7_male_12503.jpg,middle,center,y,y,1 or 2
house_8_female_00066.jpg,middle,center,y,y,1 or 2
house_8_female_00092.jpg,middle,center,y,y,1 or 2
house_8_female_00317.jpg,middle,center,y,y,1 or 2
house_8_female_00400.jpg,middle,center,y,y,more than 3
house_8_female_00758.jpg,small,center,y,y,1 or 2
house_8_female_00784.jpg,big,center,y,y,1 or 2
house_8_female_00805.jpg,small,center,y,y,1 or 2
house_8_female_00866.jpg,middle,center,y,y,more than 3
house_8_female_00914.jpg,middle,center,y,y,1 or 2
house_8_female_01174.jpg,big,center,y,y,1 or 2
house_8_female_01241.jpg,middle,left,y,y,1 or 2
house_8_female_01309.jpg,middle,center,y,y,1 or 2
house_8_female_01505.jpg,middle,center,y,y,1 or 2
house_8_female_01603.jpg,middle,center,y,y,1 or 2
house_8_female_01897.jpg,small,center,y,y,1 or 2
house_8_female_02234.jpg,middle,center,y,y,1 or 2
house_8_female_02330.jpg,big,center,y,y,1 or 2
house_8_female_02440.jpg,middle,center,y,y,1 or 2
house_8_female_02456.jpg,big,center,y,y,1 or 2
house_8_female_02494.jpg,small,left,y,y,more than 3
house_8_female_02498.jpg,middle,center,y,y,more than 3
house_8_female_02931.jpg,middle,center,y,y,1 or 2
house_8_female_03221.jpg,middle,center,y,y,1 or 2
house_8_female_03252.jpg,middle,center,y,y,1 or 2
house_8_female_03385.jpg,middle,center,y,y,1 or 2
house_8_female_03429.jpg,small,left,y,y,1 or 2
house_8_female_03651.jpg,middle,right,y,y,1 or 2
house_8_female_03829.jpg,middle,left,y,y,1 or 2
house_8_female_03845.jpg,middle,center,y,y,1 or 2
house_8_female_03886.jpg,small,center,y,y,1 or 2
house_8_female_04010.jpg,middle,center,y,y,1 or 2
house_8_female_04025.jpg,middle,center,y,y,1 or 2
house_8_female_04095.jpg,middle,center,y,y,1 or 2
house_8_female_04299.jpg,middle,center,y,y,1 or 2
house_8_female_04665.jpg,middle,center,y,y,1 or 2
house_8_female_04772.jpg,middle,center,y,y,more than 3
house_8_female_04977.jpg,middle,center,y,y,1 or 2
house_8_female_05127.jpg,middle,right,y,y,1 or 2
house_8_female_05205.jpg,middle,right,y,y,1 or 2
house_8_female_05316.jpg,middle,right,y,y,1 or 2
house_8_female_05385.jpg,middle,center,y,y,1 or 2
house_8_female_05560.jpg,middle,center,y,y,1 or 2
house_8_female_05585.jpg,small,center,y,y,1 or 2
house_8_female_05765.jpg,middle,center,y,y,1 or 2
house_8_female_05836.jpg,middle,center,y,y,1 or 2
house_8_female_05920.jpg,small,center,y,y,1 or 2
house_8_female_06090.jpg,middle,center,y,y,1 or 2
house_8_female_06492.jpg,middle,left,y,y,1 or 2
house_8_female_06748.jpg,big,center,y,y,more than 3
house_8_female_06754.jpg,small,left,y,y,1 or 2
house_8_female_06772.jpg,big,center,y,y,1 or 2
house_8_female_06947.jpg,middle,center,y,y,1 or 2
house_8_female_07005.jpg,middle,center,y,y,1 or 2
house_8_female_07204.jpg,middle,center,y,y,more than 3
house_8_female_07639.jpg,middle,center,y,y,1 or 2
house_8_female_07792.jpg,middle,center,y,y,1 or 2
house_8_female_07793.jpg,small,center,y,y,1 or 2
house_8_female_07898.jpg,middle,center,y,y,more than 3
house_8_female_07962.jpg,big,center,y,y,1 or 2
house_8_female_08045.jpg,middle,center,y,y,1 or 2
house_8_female_08108.jpg,middle,center,y,y,1 or 2
house_8_female_08211.jpg,small,center,y,y,1 or 2
house_8_female_08251.jpg,middle,center,y,y,1 or 2
house_8_female_08258.jpg,middle,center,y,y,1 or 2
house_8_female_08473.jpg,middle,center,y,y,1 or 2
house_8_female_08701.jpg,middle,center,y,y,1 or 2
house_8_female_08899.jpg,small,left,y,y,1 or 2
house_8_female_08904.jpg,middle,center,y,y,1 or 2
house_8_female_08918.jpg,middle,center,y,y,1 or 2
house_8_female_09067.jpg,middle,center,y,y,1 or 2
house_8_female_09138.jpg,middle,center,y,y,more than 3
house_8_female_09177.jpg,small,center,y,y,1 or 2
house_8_female_09393.jpg,small,left,y,y,1 or 2
house_8_female_09578.jpg,middle,center,y,y,1 or 2
house_8_female_09809.jpg,middle,center,y,y,1 or 2
house_8_female_09956.jpg,middle,center,y,y,1 or 2
house_8_female_10066.jpg,small,center,y,y,1 or 2
house_8_female_10079.jpg,big,center,y,y,1 or 2
house_8_female_10093.jpg,big,center,y,y,1 or 2
house_8_female_10353.jpg,small,center,y,y,1 or 2
house_8_female_10489.jpg,middle,center,y,y,1 or 2
house_8_female_10709.jpg,small,center,y,y,1 or 2
house_8_female_10812.jpg,middle,center,y,y,1 or 2
